"Authors","Year","Title","Journal","Doi","URL","Human","No.access","Lat_Deg","Lon_Deg","Location","country"
"Liu, MZ; Jiang, GM; Yu, SL; Li, YG; Li, G",2009,"The Role of Soil Seed Banks in Natural Restoration of the Degraded Hunshandak Sandlands, Northern China","RESTORATION ECOLOGY","10.1111/j.1526-100X.2008.00366.x","http://doi.org/10.1111/j.1526-100X.2008.00366.x","EL","",41.9333333333333,115,"Gaogesitai and Bayehushu villages, of the Naritu and Herisitai districts, Hunshandank sandlands, Inner Mongolia, China","China"
"Caballero, I; Olano, JM; Loidi, J; Escudero, A",2008,"A model for small-scale seed bank and standing vegetation connection along time","OIKOS","10.1111/j.1600-0706.2008.17138.x","http://doi.org/10.1111/j.1600-0706.2008.17138.x","JK","",40.05,-3.05,"Madrid","Spain"
"Gonzalez, S; Ghermandi, L",2008,"Postfire seed bank dynamics in semiarid grasslands","PLANT ECOLOGY","10.1007/s11258-008-9422-1","http://doi.org/10.1007/s11258-008-9422-1","JK","",-41.05,-71.0166666666667,"Patagonia","Argentina"
"D'Souza, LE; Barnes, PW",2008,"WOODY PLANT EFFECTS ON SOIL SEED BANKS IN A CENTRAL TEXAS SAVANNA","SOUTHWESTERN NATURALIST","10.1894/JB-01.1","http://doi.org/10.1894/JB-01.1","JK","",29.9333333333333,-98,"Texas","United States"
"Yu, S; Bell, D; Sternberg, M; Kutiel, P",2008,"The effect of microhabitats on vegetation and its relationships with seedlings and soil seed bank in a Mediterranean coastal sand dune community","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2008.06.014","http://doi.org/10.1016/j.jaridenv.2008.06.014","JK","",30.5333333333333,34.75,"Israel","Israel"
"Martins, SV; de Almeida, DP; Fernandes, LV; Ribeiro, TM",2008,"SEED BANK AS INDICATOR OF RESTORATION OF A KAOLIN MINING - DEGRADED AREA IN BRAS PIRES, MG","REVISTA ARVORE","10.1590/S0100-67622008000600013","http://doi.org/10.1590/S0100-67622008000600013","JK","",-20.9,-43.1666666666667,"Brazil","Brazil"
"Braga, AJT; Griffith, JJ; de Paiva, HN; Neto, JAAM",2008,"COMPOSITION OF A SECONDARY FOREST SEED BANK CONSIDERING ITS POTENTIAL USE FOR ENVIRONMENTAL RECLAMATION","REVISTA ARVORE","10.1590/S0100-67622008000600014","http://doi.org/10.1590/S0100-67622008000600014","JK","",-20.75,-42.8833333333333,"Brazil","Brazil"
"Santos, MAF; Matsmoto, SN; Cesar, FRCF; Bonfim, JA; Araujo, GS; Viana, AES",2008,"SEED BANK FROM SOIL OF COFFEE PLANTATIONS ASSOCIATED WITH GREVILLEA TREES","PLANTA DANINHA","10.1590/S0100-83582008000400003","http://doi.org/10.1590/S0100-83582008000400003","JK","",-14.8333333333333,-40.8333333333333,"Agricultural field, Southwest State University of Bahia, Vitoria da Conquista Campus, Brazil","Brazil"
"Cox, RD; Allen, EB",2008,"Composition of soil seed banks in southern California coastal sage scrub and adjacent exotic grassland","PLANT ECOLOGY","10.1007/s11258-007-9383-9","http://doi.org/10.1007/s11258-007-9383-9","JK","",33.65,-116.983333333333,"Riverside, California","United States"
"Williams, L; Reich, P; Capon, SJ; Raulings, E",2008,"Soil seed banks of degraded riparian zones in southeastern Australia and their potential contribution to the restoration of understorey vegetation","RIVER RESEARCH AND APPLICATIONS","10.1002/rra.1123","http://doi.org/10.1002/rra.1123","JK","",-36.6166666666667,145.5,"Australia","Australia"
"Boudell, JA; Stromberg, JC",2008,"Propagule banks: Potential contribution to restoration of an impounded and dewatered riparian ecosystem","WETLANDS","10.1672/07-133.1","http://doi.org/10.1672/07-133.1","JK","",33.9666666666667,-112.633333333333,"Arizona","United States"
"Pellissier, V; Roze, F; Aguejdad, R; Quenol, H; Clergeau, P",2008,"Relationships between soil seed bank, vegetation and soil fertility along an urbanisation gradient","APPLIED VEGETATION SCIENCE","10.3170/2008-7-18448","http://doi.org/10.3170/2008-7-18448","JK","",48.1166666666667,-1.63333333333333,"Rennes, France","France"
"Loh, RK; Daehler, CC",2008,"Influence of woody invader control methods and seed availability on native and invasive species establishment in a Hawaiian forest","BIOLOGICAL INVASIONS","10.1007/s10530-008-9237-y","http://doi.org/10.1007/s10530-008-9237-y","JK","",19.3333333333333,-155.25,"Hawaii","United States"
"Li, FR",2008,"Presence of shrubs influences the spatial pattern of soil seed banks in desert herbaceous vegetation","JOURNAL OF VEGETATION SCIENCE","10.3170/2008-8-18404","http://doi.org/10.3170/2008-8-18404","JK","",42.8833333333333,120.733333333333,"Inner Mongolia, China","China"
"Stark, KE; Arsenault, A; Bradfield, GE",2008,"Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations","PLANT ECOLOGY","10.1007/s11258-007-9368-8","http://doi.org/10.1007/s11258-007-9368-8","JK","",50.75,-120.333333333333,"British Columbia","Canada"
"Stark, KE; Arsenault, A; Bradfield, GE",2008,"Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations","PLANT ECOLOGY","10.1007/s11258-007-9368-8","http://doi.org/10.1007/s11258-007-9368-8","JK","",50.75,-120.333333333333,"British Columbia","Canada"
"Stark, KE; Arsenault, A; Bradfield, GE",2008,"Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations","PLANT ECOLOGY","10.1007/s11258-007-9368-8","http://doi.org/10.1007/s11258-007-9368-8","JK","",50.75,-120.333333333333,"British Columbia","Canada"
"Stark, KE; Arsenault, A; Bradfield, GE",2008,"Variation in soil seed bank species composition of a dry coniferous forest: spatial scale and sampling considerations","PLANT ECOLOGY","10.1007/s11258-007-9368-8","http://doi.org/10.1007/s11258-007-9368-8","JK","",50.75,-120.333333333333,"British Columbia","Canada"
"Plue, J; Hermy, M; Verheyen, K; Thuillier, P; Saguez, R; Decocq, G",2008,"Persistent changes in forest vegetation and seed bank 1,600 years after human occupation","LANDSCAPE ECOLOGY","10.1007/s10980-008-9229-4","http://doi.org/10.1007/s10980-008-9229-4","JP","",49.3666666666667,2.9,"Compiegne Forest, northern France","France"
"Honu, YAK; Gibson, DJ",2008,"Patterns of invasion: Trends in abundance of understory vegetation, seed rain, and seed bank from forest edge to interior","NATURAL AREAS JOURNAL","10.3375/0885-8608(2008)28[228:POITIA]2.0.CO;2","http://doi.org/10.3375/0885-8608(2008)28[228:POITIA]2.0.CO;2","JK","",37.4878333333333,-88.1482333333333,"Illinois","United States"
"Vosse, S; Esler, KJ; Richardson, DM; Holmes, PM",2008,"Can riparian seed banks initiate restoration after alien plant invasion? Evidence from the Western Cape, South Africa","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/j.sajb.2008.01.170","http://doi.org/10.1016/j.sajb.2008.01.170","JK","",-33.75,19.0833333333333,"Western Cape, South Africa","South Africa"
"Vosse, S; Esler, KJ; Richardson, DM; Holmes, PM",2008,"Can riparian seed banks initiate restoration after alien plant invasion? Evidence from the Western Cape, South Africa","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/j.sajb.2008.01.170","http://doi.org/10.1016/j.sajb.2008.01.170","JK","",-33.75,19.0833333333333,"Western Cape, South Africa","South Africa"
"Fourie, S",2008,"Composition of the soil seed bank in alien-invaded grassy fynbos: Potential for recovery after clearing","SOUTH AFRICAN JOURNAL OF BOTANY","10.1016/j.sajb.2008.01.172","http://doi.org/10.1016/j.sajb.2008.01.172","JK","",-33.3333333333333,26.4833333333333,"South Africa","South Africa"
"Schutz, M; Kretz, C; Dekoninck, L; Iravani, M; Risch, AC",2008,"Impact of Formica exsecta Nyl. on seed bank and vegetation patterns in a subalpine grassland ecosystem","JOURNAL OF APPLIED ENTOMOLOGY","10.1111/j.1439-0418.2008.01293.x","http://doi.org/10.1111/j.1439-0418.2008.01293.x","JK","",46.6666666666667,10.25,"Switzerland","Switzerland"
"Burley, S; Robinson, SL; Lundholm, JT",2008,"Post-hurricane vegetation recovery in an urban forest","LANDSCAPE AND URBAN PLANNING","10.1016/j.landurbplan.2007.10.003","http://doi.org/10.1016/j.landurbplan.2007.10.003","JK","",44.65,-63.6,"Nova Scotia","Canada"
"Rosef, L",2008,"Germinable soil seed banks in abandoned grasslands in central and western Norway and their significance for restoration","APPLIED VEGETATION SCIENCE","10.3170/2008-7-18361","http://doi.org/10.3170/2008-7-18361","JK","",63.25,9.83333333333333,"Orkdal, Norway","Norway"
"Rosef, L",2008,"Germinable soil seed banks in abandoned grasslands in central and western Norway and their significance for restoration","APPLIED VEGETATION SCIENCE","10.3170/2008-7-18361","http://doi.org/10.3170/2008-7-18361","JK","",61.3666666666667,5.81666666666667,"Gaular, Norway","Norway"
"Van Calster, H; Chevalier, R; Van Wyngene, B; Archaux, F; Verheyen, K; Hermy, M",2008,"Long-term seed bank dynamics in a temperate forest under conversion from coppice-with-standards to high forest management","APPLIED VEGETATION SCIENCE","10.3170/2008-7-18405","http://doi.org/10.3170/2008-7-18405","AA","",48.0166666666667,2.8,"Loiret, France","France"
"Mamede, MD; de Araujo, FS",2008,"Effects of slash and burn practices on a soil seed bank of caatinga vegetation in Northeastern Brazil","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2007.07.014","http://doi.org/10.1016/j.jaridenv.2007.07.014","IK","",-3.73333333333333,-38.5666666666667,"Centro Nacional de Pesquisa em Caprinos (EMBRAPA-CNPC), in Sobral municipality, Ceará state, Brazil","Brazil"
"Hartman, KM; McCarthy, BC",2008,"Changes in forest structure and species composition following invasion by a non-indigenous shrub, Amur honeysuckle (Lonicera maackii)","JOURNAL OF THE TORREY BOTANICAL SOCIETY","10.3159/07-RA-036.1","http://doi.org/10.3159/07-RA-036.1","IK","",39.3,-84.6833333333333,"Montgomery and Hamilton Counties in southwestern Ohio, U.S.A.","United States"
"Caballero, I; Olano, JM; Escudero, A; Loidi, J",2008,"Seed bank spatial structure in semi-arid environments: beyond the patch-bare area dichotomy","PLANT ECOLOGY","10.1007/s11258-007-9316-7","http://doi.org/10.1007/s11258-007-9316-7","IK","",40.1666666666667,-3.45,"Madrid, Spain","Spain"
"Bertoncini, AP; Rodrigues, RR",2008,"Forest restoration in an indigenous land considering a forest remnant influence (Avai, Sao Paulo State, Brazil)","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2007.09.020","http://doi.org/10.1016/j.foreco.2007.09.020","IK","",-22.25,-49.35,"Avaí, São Paulo State, Brazil","Brazil"
"Hendoux, F; Wattez, JR; Valentin, B; Therese, F; Santune, V",2008,"First evaluation of management operations on the Moulinel heathlands in Saint-Josse (Pas-de-Calais)","ACTA BOTANICA GALLICA","10.1080/12538078.2008.10516098","http://doi.org/10.1080/12538078.2008.10516098","JP","",50.4666666666667,1.68333333333333,"Moulinel, Saint-Josse, Pas-de-Calais, France","France"
"Li, EH; Liu, GH; Li, W; Yuan, LY; Li, SC",2008,"The seed-bank of a lakeshore wetland in Lake Honghu: implications for restoration","PLANT ECOLOGY","10.1007/s11258-007-9299-4","http://doi.org/10.1007/s11258-007-9299-4","IK","",29.8166666666667,113.4,"Lake Honghu wetland, China","China"
"Giantomasi, A; Tecco, PA; Funes, G; Gurvich, DE; Cabido, M",2008,"Canopy effects of the invasive shrub Pyracantha angustifolia on seed bank composition, richness and density in a montane shrubland (Cordoba, Argentina)","AUSTRAL ECOLOGY","10.1111/j.1442-9993.2007.01791.x","http://doi.org/10.1111/j.1442-9993.2007.01791.x","IK","",-31.1166666666667,-64.3166666666667,"Córdoba mountains, Central Argentina","Argentina"
"Aboling, S; Sternberg, M; Perevolotsky, A; Kigel, J",2008,"Effects of cattle grazing timing and intensity on soil seed banks and regeneration strategies in a Mediterranean grassland","COMMUNITY ECOLOGY","10.1556/ComEc.9.2008.S.14","http://doi.org/10.1556/ComEc.9.2008.S.14","IK","",32.9166666666667,35.5833333333333,"north-eastern Israel ","Israel"
"Weiterova, I",2008,"Seasonal and spatial variance of seed bank species composition in an oligotrophic wet meadow","FLORA","10.1016/j.flora.2007.03.003","http://doi.org/10.1016/j.flora.2007.03.003","IK","",48.95,14.6,"České Bude˘jovice, Czech Republic","Czechia"
"Weiterova, I",2008,"Seasonal and spatial variance of seed bank species composition in an oligotrophic wet meadow","FLORA","10.1016/j.flora.2007.03.003","http://doi.org/10.1016/j.flora.2007.03.003","IK","",48.95,14.6,"České Bude˘jovice, Czech Republic","Czechia"
"Gerard, M; El Kahloun, M; Mertens, W; Verhagen, B; Meire, P",2008,"Impact of flooding on potential and realised grassland species richness","PLANT ECOLOGY","10.1007/s11258-007-9276-y","http://doi.org/10.1007/s11258-007-9276-y","MP","",51.0666666666667,5.3,"Zwarte Beek, Belgium","Belgium"
"Gerard, M; El Kahloun, M; Mertens, W; Verhagen, B; Meire, P",2008,"Impact of flooding on potential and realised grassland species richness","PLANT ECOLOGY","10.1007/s11258-007-9276-y","http://doi.org/10.1007/s11258-007-9276-y","MP","",51.0666666666667,5.3,"Zwarte Beek, Belgium","Belgium"
"Allen, EA; Nowak, RS",2008,"Effect of pinyon-juniper tree cover on the soil seed bank","RANGELAND ECOLOGY & MANAGEMENT","10.2111/07-007R2.1","http://doi.org/10.2111/07-007R2.1","MP","",39.0333333333333,-117.516666666667,"Bonita Canyon, Nevada, USA","United States"
"van Dijk, J; Stroetenga, M; van Bodegom, PM; Aerts, R",2007,"The contribution of rewetting to vegetation restoration of degraded peat meadows","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2007.tb00430.x","http://doi.org/10.1111/j.1654-109X.2007.tb00430.x","AA","",52.2333333333333,5.06666666666667,"Vechtstreek, Netherlands","Netherlands"
"van Dijk, J; Stroetenga, M; van Bodegom, PM; Aerts, R",2007,"The contribution of rewetting to vegetation restoration of degraded peat meadows","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2007.tb00430.x","http://doi.org/10.1111/j.1654-109X.2007.tb00430.x","AA","",52.2583333333333,5.09166666666667,"Vechtstreek, Netherlands","Netherlands"
"Rasran, L; Vogt, K; Jensen, K",2007,"Effects of topsoil removal, seed transfer with plant material and moderate grazing on restoration of riparian fen grasslands","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2007.tb00444.x","http://doi.org/10.1111/j.1654-109X.2007.tb00444.x","AA","",54.2166666666667,10.0166666666667,"Schleswig-Holstein, N. Germany ","Germany"
"King, TJ",2007,"The roles of seed mass and persistent seed banks in gap colonisation in grassland","PLANT ECOLOGY","10.1007/s11258-006-9261-x","http://doi.org/10.1007/s11258-006-9261-x","AA","",51.6833333333333,-0.916666666666667,"Oxfordshire, UK","United Kingdom"
"Espinar, JL; Clemente, L",2007,"The impact of vertic soil cracks on submerged macrophyte diaspore bank depth distribution in Mediterranean temporary wetlands","AQUATIC BOTANY","10.1016/j.aquabot.2007.06.007","http://doi.org/10.1016/j.aquabot.2007.06.007","AA","",37,-6,"National Park of Doñana, Spain","Spain"
"Kellerman, MJS; Van Rooyen, MW",2007,"Seasonal variation in soil seed bank size and species composition of selected habitat types in Maputaland, South Africa","BOTHALIA","10.4102/abc.v37i2.323","http://doi.org/10.4102/abc.v37i2.323","JP","",-27.0166666666667,32.4166666666667,"Tembe elephant park, Maputaland, South Africa","South Africa"
"Kellerman, MJS; Van Rooyen, MW",2007,"Seasonal variation in soil seed bank size and species composition of selected habitat types in Maputaland, South Africa","BOTHALIA","10.4102/abc.v37i2.323","http://doi.org/10.4102/abc.v37i2.323","JP","",-27.0166666666667,32.4166666666667,"Tembe elephant park, Maputaland, South Africa","South Africa"
"Lundholm, JT; Stark, KE",2007,"Alvar seed bank germination responses to variable soil moisture","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/B07-078","http://doi.org/10.1139/B07-078","JP","",45.0166666666667,-81.3666666666667,"Bruce Peninsula national park, Ontario, Canada","Canada"
"Schelling, LR; McCarthy, BC",2007,"Effects of prescribed fire and thinning on the spatial heterogeneity of the seed bank in a mixed oak forest","NATURAL AREAS JOURNAL","10.3375/0885-8608(2007)27[320:EOPFAT]2.0.CO;2","http://doi.org/10.3375/0885-8608","JP","",39.2833333333333,-82.3833333333333,"Zaleski State forest, Vinton County, Ohio, USA","United States"
"Guimaraes, IC; Proctor, J",2007,"Mechanisms of plant regeneration during succession after shifting cultivation in eastern Amazonia","PLANT ECOLOGY","10.1007/s11258-007-9327-4","http://doi.org/10.1007/s11258-007-9327-4","EL","",-1.65,-48.25,"Primary, lowland evergreen rainforest, Bragatina, Amazonia, east of Belem","Brazil"
"Zhao, HL; Zhou, RL; Su, YZ; Zhang, H; Zhao, LY; Drake, S",2007,"Shrub facilitation of desert land restoration in the Horqin Sand Land of Inner Mongolia","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2007.04.010","http://doi.org/10.1016/j.ecoleng.2007.04.010","AA","",42.9166666666667,120.683333333333,"Yaoledianzi village, Naiman county, southwestern end of Horqin Sandy Land, Inner Mongolia, China","China"
"Thorne, ME; Young, FL; Yenish, JP",2007,"Cropping systems alter weed seed banks in Pacific Northwest semi-arid wheat region","CROP PROTECTION","10.1016/j.cropro.2006.10.021","http://doi.org/10.1016/j.cropro.2006.10.021","JP","",47.0666666666667,-118.5,"central Adams county, Washington state, USA","United States"
"Isselin-Nondedeu, F; Bedecarrats, A",2007,"Soil microtopographies shaped by plants and cattle facilitate seed bank formation on alpine ski trails","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2007.01.013","http://doi.org/10.1016/j.ecoleng.2007.01.013","EL","",45.55,6.66666666666667,"La Plange, northern French Alps, 2200-2350m elevation","France"
"Huang, D; Wang, K; Wu, WL",2007,"Dynamics of soil physical and chemical properties and vegetation succession characteristics during grassland desertification under sheep grazing in an agro-pastoral transition zone in northern China","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2006.12.009","http://doi.org/10.1016/j.jaridenv.2006.12.009","EL","",41.7666666666667,115.666666666667,"Southern end of HunshandakSandy Land, Key Grassland Experiment Station oif the Ministry of Agriculture, Hubei Provice, northern China","China"
"Huang, D; Wang, K; Wu, WL",2007,"Dynamics of soil physical and chemical properties and vegetation succession characteristics during grassland desertification under sheep grazing in an agro-pastoral transition zone in northern China","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2006.12.009","http://doi.org/10.1016/j.jaridenv.2006.12.009","EL","",41.7666666666667,115.666666666667,"Southern end of HunshandakSandy Land, Key Grassland Experiment Station oif the Ministry of Agriculture, Hubei Provice, northern China","China"
